"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://staging.jakevibes.dev/managing-engineers/data-engineer-vs-data-scientist-vs-ai-engineer-key-differences-demand-drivers-and-how-to-hire-right","text/html; charset=utf-8","200","OK","Indexable","","14","0.755","",""
"https://staging.jakevibes.dev/managing-engineers/how-to-manage-remote-engineers","text/html; charset=utf-8","200","OK","Indexable","","20","0.537","",""
"https://staging.jakevibes.dev/managing-engineers/managing-distributed-teams-a-ctos-2025-playbook","text/html; charset=utf-8","200","OK","Indexable","","8","0.614","",""
"https://staging.jakevibes.dev/managing-engineers/onboarding-latam-developers-90-day-ramp-up-timeline-productivity-curve-and-integration-playbook","text/html; charset=utf-8","200","OK","Indexable","","23","0.424","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/it-outsourcing-services-scope-slas-2025-costs","text/html; charset=utf-8","200","OK","Indexable","","7","0.526","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/7-benefits-of-outsourcing-web-development-for-startups","text/html; charset=utf-8","200","OK","Indexable","","10","0.521","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/choosing-nearshore-or-offshore-software-development-costs-by-country","text/html; charset=utf-8","200","OK","Indexable","","7","0.468","",""
"https://staging.jakevibes.dev/nearshoring-offshoring","text/html; charset=utf-8","200","OK","Indexable","","15","1.253","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/freelancers-vs-cloud-employee","text/html; charset=utf-8","200","OK","Indexable","","7","0.897","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/nearshore-vs-offshore-costs-2026-software-development-rates","text/html; charset=utf-8","200","OK","Indexable","","5","0.533","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/nearshore-software-development-how-to-choose-the-right-vendor","text/html; charset=utf-8","200","OK","Indexable","","341","0.632","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/nearshoring-or-offshoring-the-strategic-choice-for-tech-leaders","text/html; charset=utf-8","200","OK","Indexable","","7","0.602","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/nearshore-vs-offshore-staff-augmentation","text/html; charset=utf-8","200","OK","Indexable","","31","1.129","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/offshore-developer-pricing-hourly-vs-monthly","text/html; charset=utf-8","200","OK","Indexable","","32","0.449","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/what-is-nearshoring-benefits-and-challenges-for-software-development-teams","text/html; charset=utf-8","200","OK","Indexable","","7","0.419","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/what-is-it-outsourcing-definition-models-when-to-use-it","text/html; charset=utf-8","200","OK","Indexable","","31","0.539","",""
"https://staging.jakevibes.dev/our-work","text/html; charset=utf-8","200","OK","Indexable","","338","0.633","",""
"https://staging.jakevibes.dev/pricing","text/html; charset=utf-8","200","OK","Indexable","","1346","0.415","",""
"https://staging.jakevibes.dev/referrals","text/html; charset=utf-8","200","OK","Indexable","","1","0.574","",""
"https://staging.jakevibes.dev/nearshoring-offshoring/what-is-offshoring-cost-effective-tech-teams-explained","text/html; charset=utf-8","200","OK","Indexable","","7","0.592","",""
"https://staging.jakevibes.dev/reviews","text/html; charset=utf-8","200","OK","Indexable","","689","0.414","",""
"https://staging.jakevibes.dev/reviews/healthpointe","text/html; charset=utf-8","200","OK","Indexable","","8","0.400","",""
"https://staging.jakevibes.dev/reviews/cleanlink-software-ltd","text/html; charset=utf-8","200","OK","Indexable","","15","0.643","",""
"https://staging.jakevibes.dev/reviews/salmon-software","text/html; charset=utf-8","200","OK","Indexable","","15","0.586","",""
"https://staging.jakevibes.dev/reviews/square-eye","text/html; charset=utf-8","200","OK","Indexable","","8","0.402","",""
"https://staging.jakevibes.dev/reviews/aspire-creative","text/html; charset=utf-8","200","OK","Indexable","","8","0.711","",""
"https://staging.jakevibes.dev/reviews/bladefs","text/html; charset=utf-8","200","OK","Indexable","","8","0.666","",""
"https://staging.jakevibes.dev/reviews/tidal","text/html; charset=utf-8","200","OK","Indexable","","11","0.506","",""
"https://staging.jakevibes.dev/reviews/willo","text/html; charset=utf-8","200","OK","Indexable","","15","0.546","",""
"https://staging.jakevibes.dev/scaling-teams/building-a-software-development-team-core-roles-dedicated-developers-and-modern-hiring-models","text/html; charset=utf-8","200","OK","Indexable","","346","0.489","",""
"https://staging.jakevibes.dev/scaling-teams/cloud-employee-pricing-team-size-scenarios","text/html; charset=utf-8","200","OK","Indexable","","29","0.564","",""
"https://staging.jakevibes.dev/scaling-teams","text/html; charset=utf-8","200","OK","Indexable","","15","0.740","",""
"https://staging.jakevibes.dev/scaling-teams/h-1b-vs-staff-augmentation-the-true-cost-of-hiring-in-2025-and-why-costs-are-rising","text/html; charset=utf-8","200","OK","Indexable","","5","0.386","",""
"https://staging.jakevibes.dev/scaling-teams/cto-profile-meet-des-matthewson","text/html; charset=utf-8","200","OK","Indexable","","7","0.484","",""
"https://staging.jakevibes.dev/scaling-teams/leadership-strategies-for-scaling-engineering-teams","text/html; charset=utf-8","200","OK","Indexable","","7","0.547","",""
"https://staging.jakevibes.dev/scaling-teams/scaling-agile-teams-across-time-zones","text/html; charset=utf-8","200","OK","Indexable","","7","0.400","",""
"https://staging.jakevibes.dev/services","text/html; charset=utf-8","200","OK","Indexable","","1681","0.463","",""
"https://staging.jakevibes.dev/scaling-teams/toptal-scaling-limitations","text/html; charset=utf-8","200","OK","Indexable","","30","0.679","",""
"https://staging.jakevibes.dev/services/ai-engineers","text/html; charset=utf-8","200","OK","Indexable","","1010","0.943","",""
"https://staging.jakevibes.dev/services/android-developers","text/html; charset=utf-8","200","OK","Indexable","","2","0.486","",""
"https://staging.jakevibes.dev/services/ai-consulting","text/html; charset=utf-8","200","OK","Indexable","","675","1.217","",""
"https://staging.jakevibes.dev/services/ai-product-builds","text/html; charset=utf-8","200","OK","Indexable","","338","0.478","",""
"https://staging.jakevibes.dev/services/back-end-developers","text/html; charset=utf-8","200","OK","Indexable","","2","0.868","",""
"https://staging.jakevibes.dev/services/data-scientists","text/html; charset=utf-8","200","OK","Indexable","","1010","4.549","",""
"https://staging.jakevibes.dev/services/eastern-europe-developers","text/html; charset=utf-8","200","OK","Indexable","","1014","0.394","",""
"https://staging.jakevibes.dev/services/cloud-engineers","text/html; charset=utf-8","200","OK","Indexable","","2","0.701","",""
"https://staging.jakevibes.dev/services/fractional-ctos","text/html; charset=utf-8","200","OK","Indexable","","1350","9.138","",""
"https://staging.jakevibes.dev/services/full-stack-developers","text/html; charset=utf-8","200","OK","Indexable","","2","0.807","",""
"https://staging.jakevibes.dev/services/ios-developers","text/html; charset=utf-8","200","OK","Indexable","","2","0.465","",""
"https://staging.jakevibes.dev/services/latam-developers","text/html; charset=utf-8","200","OK","Indexable","","1018","0.384","",""
"https://staging.jakevibes.dev/scaling-teams/why-consider-alternatives-to-software-development-outsourcing","text/html; charset=utf-8","200","OK","Indexable","","11","0.700","",""
"https://staging.jakevibes.dev/services/mobile-apps","text/html; charset=utf-8","200","OK","Indexable","","338","0.647","",""
"https://staging.jakevibes.dev/services/mobile-developers","text/html; charset=utf-8","200","OK","Indexable","","1010","0.498","",""
"https://staging.jakevibes.dev/services/devops-engineers","text/html; charset=utf-8","200","OK","Indexable","","1010","0.656","",""
"https://staging.jakevibes.dev/scaling-teams/scaling-latam-developers-1-to-10-strategy","text/html; charset=utf-8","200","OK","Indexable","","29","0.799","",""
"https://staging.jakevibes.dev/services/mvp-development","text/html; charset=utf-8","200","OK","Indexable","","675","0.415","",""
"https://staging.jakevibes.dev/services/no-code-developers","text/html; charset=utf-8","200","OK","Indexable","","1010","0.666","",""
"https://staging.jakevibes.dev/services/qa-analysts-testers","text/html; charset=utf-8","200","OK","Indexable","","1010","0.439","",""
"https://staging.jakevibes.dev/services/philippines-developers","text/html; charset=utf-8","200","OK","Indexable","","1013","0.491","",""
"https://staging.jakevibes.dev/services/product-scoping-service","text/html; charset=utf-8","200","OK","Indexable","","2","0.558","",""
"https://staging.jakevibes.dev/services/software-engineers","text/html; charset=utf-8","200","OK","Indexable","","1355","0.399","",""
"https://staging.jakevibes.dev/services/web-based-apps","text/html; charset=utf-8","200","OK","Indexable","","338","0.464","",""
"https://staging.jakevibes.dev/services/web-developers","text/html; charset=utf-8","200","OK","Indexable","","2","0.439","",""
"https://staging.jakevibes.dev/staff-augmentation/best-staff-augmentation-companies-2026","text/html; charset=utf-8","200","OK","Indexable","","18","0.404","",""
"https://staging.jakevibes.dev/services/front-end-developers","text/html; charset=utf-8","200","OK","Indexable","","2","15.899","",""
"https://staging.jakevibes.dev/staff-augmentation/cloud-employee-pricing-bootstrapped-founders","text/html; charset=utf-8","200","OK","Indexable","","21","0.421","",""
"https://staging.jakevibes.dev/staff-augmentation","text/html; charset=utf-8","200","OK","Indexable","","18","1.127","",""
"https://staging.jakevibes.dev/staff-augmentation/cloud-employee-pricing-checklist-before-hire","text/html; charset=utf-8","200","OK","Indexable","","27","0.422","",""
"https://staging.jakevibes.dev/staff-augmentation/best-staff-augmentation-companies-in-latin-america-2026-a-ranked-comparison","text/html; charset=utf-8","200","OK","Indexable","","59","0.604","",""
"https://staging.jakevibes.dev/staff-augmentation/cloud-employee-pricing-negotiation-flexibility","text/html; charset=utf-8","200","OK","Indexable","","17","0.485","",""
"https://staging.jakevibes.dev/staff-augmentation/guide-to-it-staff-augmentation-services-in-usa","text/html; charset=utf-8","200","OK","Indexable","","6","0.634","",""
"https://staging.jakevibes.dev/staff-augmentation/cloud-employee-vs-in-house-total-cost-ownership","text/html; charset=utf-8","200","OK","Indexable","","20","1.116","",""
"https://staging.jakevibes.dev/staff-augmentation/how-much-does-staff-augmentation-cost","text/html; charset=utf-8","200","OK","Indexable","","6","0.570","",""
"https://staging.jakevibes.dev/staff-augmentation/h-1b-changes-2025-2030-staff-augmentation-for-scaling-teams","text/html; charset=utf-8","200","OK","Indexable","","7","0.499","",""
"https://staging.jakevibes.dev/staff-augmentation/how-staff-augmentation-is-rewriting-the-rules-of-software-development-speed-and-efficiency","text/html; charset=utf-8","200","OK","Indexable","","15","0.598","",""
"https://staging.jakevibes.dev/staff-augmentation/how-to-choose-the-right-it-staff-augmentation-company","text/html; charset=utf-8","200","OK","Indexable","","6","0.393","",""
"https://staging.jakevibes.dev/staff-augmentation/how-to-evaluate-staff-augmentation-providers-in-latam-a-founders-vetting-checklist","text/html; charset=utf-8","200","OK","Indexable","","57","0.643","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-contract-terms-explained-commitments-guarantees-and-exit-clauses","text/html; charset=utf-8","200","OK","Indexable","","24","0.434","",""
"https://staging.jakevibes.dev/staff-augmentation/latam-staff-augmentation-trends-2026","text/html; charset=utf-8","200","OK","Indexable","","23","0.616","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-fintech-security-compliance","text/html; charset=utf-8","200","OK","Indexable","","19","0.416","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-implementation-90-day-onboarding-playbook-for-new-developers","text/html; charset=utf-8","200","OK","Indexable","","25","0.831","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-misconceptions-what-ctos-need-to-know","text/html; charset=utf-8","200","OK","Indexable","","6","0.702","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-myths-debunked","text/html; charset=utf-8","200","OK","Indexable","","21","0.424","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-models-scale-tech-teams-globally-win","text/html; charset=utf-8","200","OK","Indexable","","11","0.633","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-mistakes-to-avoid","text/html; charset=utf-8","200","OK","Indexable","","30","0.956","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-mistakes-to-avoid-common-failures-and-how-to-prevent-them","text/html; charset=utf-8","200","OK","Indexable","","13","0.686","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-pricing-models-in-latam","text/html; charset=utf-8","200","OK","Indexable","","21","0.451","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-pricing-and-costs-what-youll-actually-pay","text/html; charset=utf-8","200","OK","Indexable","","22","0.511","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-roi-calculator-measure-cost-savings-and-productivity-gains","text/html; charset=utf-8","200","OK","Indexable","","18","0.554","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-vs-consulting-outsourcing-and-managed-services","text/html; charset=utf-8","200","OK","Indexable","","17","0.591","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-team-depth","text/html; charset=utf-8","200","OK","Indexable","","19","0.747","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-vs-in-house-hiring-cost-speed-and-risk-comparison","text/html; charset=utf-8","200","OK","Indexable","","18","0.394","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-vs-freelancers","text/html; charset=utf-8","200","OK","Indexable","","21","0.520","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-vs-traditional-hiring-cost-speed-and-risk-comparison","text/html; charset=utf-8","200","OK","Indexable","","4","0.596","",""
"https://staging.jakevibes.dev/staff-augmentation/staff-augmentation-vs-outsourcing","text/html; charset=utf-8","200","OK","Indexable","","19","0.516","",""
"https://staging.jakevibes.dev/staff-augmentation/what-is-nearshore-staff-augmentation-model-benefits-examples","text/html; charset=utf-8","200","OK","Indexable","","16","0.608","",""
"https://staging.jakevibes.dev/staff-augmentation/using-latam-staff-augmentation-to-scale-early-stage-saas","text/html; charset=utf-8","200","OK","Indexable","","53","0.625","",""
"https://staging.jakevibes.dev/staff-augmentation/what-is-staff-augmentation","text/html; charset=utf-8","200","OK","Indexable","","21","0.513","",""
"https://staging.jakevibes.dev/staff-augmentation/what-is-staff-augmentation-and-what-are-the-benefits","text/html; charset=utf-8","200","OK","Indexable","","5","0.389","",""
"https://staging.jakevibes.dev/team/albert-labarento","text/html; charset=utf-8","200","OK","Indexable","","2","0.450","",""
"https://staging.jakevibes.dev/team/aj-develos","text/html; charset=utf-8","200","OK","Indexable","","2","0.495","",""
"https://staging.jakevibes.dev/team/des-matthewman","text/html; charset=utf-8","200","OK","Indexable","","2","0.425","",""
"https://staging.jakevibes.dev/team/anto-cabraja","text/html; charset=utf-8","200","OK","Indexable","","2","0.439","",""
"https://staging.jakevibes.dev/team/erwin-panganiban","text/html; charset=utf-8","200","OK","Indexable","","2","0.379","",""
"https://staging.jakevibes.dev/team/ericka-go","text/html; charset=utf-8","200","OK","Indexable","","2","0.504","",""
"https://staging.jakevibes.dev/team/grace-tannor","text/html; charset=utf-8","200","OK","Indexable","","2","0.435","",""
"https://staging.jakevibes.dev/team/ezekiel-mariano","text/html; charset=utf-8","200","OK","Indexable","","2","0.658","",""
"https://staging.jakevibes.dev/team/heather-wood","text/html; charset=utf-8","200","OK","Indexable","","2","0.383","",""
"https://staging.jakevibes.dev/team/jake-hall","text/html; charset=utf-8","200","OK","Indexable","","2","0.391","",""
"https://staging.jakevibes.dev/team/heidi-dela-cruz","text/html; charset=utf-8","200","OK","Indexable","","2","0.375","",""
"https://staging.jakevibes.dev/team/kyla-taal","text/html; charset=utf-8","200","OK","Indexable","","2","0.522","",""
"https://staging.jakevibes.dev/team/luis-santos","text/html; charset=utf-8","200","OK","Indexable","","2","0.401","",""
"https://staging.jakevibes.dev/team/maica-padillo","text/html; charset=utf-8","200","OK","Indexable","","2","0.370","",""
"https://staging.jakevibes.dev/team/kean-reynancia","text/html; charset=utf-8","200","OK","Indexable","","2","0.589","",""
"https://staging.jakevibes.dev/team/lyka-duran","text/html; charset=utf-8","200","OK","Indexable","","2","0.449","",""
"https://staging.jakevibes.dev/team/robert-reyes","text/html; charset=utf-8","200","OK","Indexable","","2","0.382","",""
"https://staging.jakevibes.dev/team/russel-lobrio","text/html; charset=utf-8","200","OK","Indexable","","2","0.388","",""
"https://staging.jakevibes.dev/team/rich-holgate","text/html; charset=utf-8","200","OK","Indexable","","2","0.561","",""
"https://staging.jakevibes.dev/team/molly-miller","text/html; charset=utf-8","200","OK","Indexable","","2","0.462","",""
"https://staging.jakevibes.dev/team/seb-hall","text/html; charset=utf-8","200","OK","Indexable","","2","0.395","",""
"https://staging.jakevibes.dev/team/stephanie-silva","text/html; charset=utf-8","200","OK","Indexable","","2","0.599","",""
"https://staging.jakevibes.dev/team/stephanie-bird","text/html; charset=utf-8","200","OK","Indexable","","2","0.425","",""
"https://staging.jakevibes.dev/team/steven-sy","text/html; charset=utf-8","200","OK","Indexable","","2","0.573","",""
"https://staging.jakevibes.dev/technology","text/html; charset=utf-8","200","OK","Indexable","","338","0.451","",""
"https://staging.jakevibes.dev/team/viktoria-mangarin","text/html; charset=utf-8","200","OK","Indexable","","2","0.488","",""
"https://staging.jakevibes.dev/technology/android","text/html; charset=utf-8","200","OK","Indexable","","6","0.399","",""
"https://staging.jakevibes.dev/technology/ansible","text/html; charset=utf-8","200","OK","Indexable","","4","0.500","",""
"https://staging.jakevibes.dev/technology/airtable-developers","text/html; charset=utf-8","200","OK","Indexable","","6","0.629","",""
"https://staging.jakevibes.dev/technology/angular-developers","text/html; charset=utf-8","200","OK","Indexable","","8","0.615","",""
"https://staging.jakevibes.dev/technology/aws-developers","text/html; charset=utf-8","200","OK","Indexable","","1021","0.537","",""
"https://staging.jakevibes.dev/technology/browserstack","text/html; charset=utf-8","200","OK","Indexable","","4","0.410","",""
"https://staging.jakevibes.dev/technology/cloudformation","text/html; charset=utf-8","200","OK","Indexable","","4","0.563","",""
